origin,destination,hour,minute,day_of_week,route_id,travel_time,distance,traffic_delay,avg_speed,delay_ratio,is_best_route
Kothrud,University,21,30,4,1,1404,9741,0,24.976923076923075,0.0,0
Kothrud,University,21,30,4,2,1691,13620,0,28.99586043761088,0.0,0
Kothrud,University,22,30,4,0,1066,8057,0,27.209380863039403,0.0,1
Kothrud,University,22,30,4,1,1326,9741,0,26.446153846153845,0.0,0
Kothrud,University,22,30,4,2,1642,13620,0,29.86114494518879,0.0,0
Kothrud,University,23,30,4,0,1066,8057,0,27.209380863039403,0.0,1
Kothrud,University,23,30,4,1,1326,9741,0,26.446153846153845,0.0,0
Kothrud,University,23,30,4,2,1642,13620,0,29.86114494518879,0.0,0
Kothrud,University,6,30,5,0,1108,8057,0,26.177978339350183,0.0,1
Kothrud,University,6,30,5,1,1383,9741,0,25.356182212581345,0.0,0
Kothrud,University,6,30,5,2,1697,13520,0,28.681202121390687,0.0,0
Kothrud,University,7,30,5,0,1227,8057,0,23.63911980440098,0.0,1
Kothrud,University,7,30,5,1,1467,9546,0,23.425766871165646,0.0,0
Kothrud,University,7,30,5,2,1789,13620,0,27.40749021799888,0.0,0
Kothrud,University,8,30,5,0,1379,8057,0,21.03350253807107,0.0,1
Kothrud,University,8,30,5,1,1645,9546,0,20.89094224924012,0.0,0
Kothrud,University,8,30,5,2,1905,13599,0,25.698897637795277,0.0,0
Kothrud,University,9,30,5,0,1459,8057,0,19.88019191226868,0.0,1
Kothrud,University,9,30,5,1,1735,9546,0,19.807262247838615,0.0,0
Kothrud,University,9,30,5,2,1949,13599,0,25.11872755259107,0.0,0
Kothrud,University,10,30,5,0,1533,8057,0,18.92054794520548,0.0,1
Kothrud,University,10,30,5,1,1990,13599,0,24.601206030150752,0.0,0
Kothrud,University,10,30,5,2,1935,9654,0,17.96093023255814,0.0,0
Kothrud,University,11,30,5,0,1579,8057,0,18.369347688410386,0.0,1
Kothrud,University,11,30,5,1,2025,13599,0,24.176000000000002,0.0,0
Kothrud,University,11,30,5,2,1991,9675,0,17.493721747865397,0.0,0
Kothrud,University,12,30,5,0,1551,8057,0,18.700967117988395,0.0,1
Kothrud,University,12,30,5,1,2031,13620,0,24.14180206794682,0.0,0
Kothrud,University,12,30,5,2,1962,9675,0,17.75229357798165,0.0,0
Kothrud,University,13,30,5,0,1471,8057,0,19.718014955812375,0.0,1
Kothrud,University,13,30,5,1,1932,13620,0,25.37888198757764,0.0,0
Kothrud,University,13,30,5,2,1891,9675,0,18.418826017979907,0.0,0
Kothrud,University,14,30,5,0,1415,8057,0,20.498374558303887,0.0,1
Kothrud,University,14,30,5,1,1860,13620,0,26.36129032258064,0.0,0
Kothrud,University,14,30,5,2,1856,9741,0,18.89418103448276,0.0,0
Kothrud,University,15,30,5,0,1417,8057,0,20.469442484121384,0.0,1
Kothrud,University,15,30,5,1,1857,13620,0,26.403877221324713,0.0,0
Kothrud,University,15,30,5,2,1884,9741,0,18.613375796178342,0.0,0
Kothrud,University,16,30,5,0,1516,8057,0,19.132717678100263,0.0,1
Kothrud,University,16,30,5,1,1941,13599,0,25.22225656877898,0.0,0
Kothrud,University,16,30,5,2,1909,9546,0,18.00188580408591,0.0,0
Kothrud,University,17,30,5,0,1645,8057,0,17.632340425531915,0.0,1
Kothrud,University,17,30,5,1,2048,13599,0,23.9044921875,0.0,0
Kothrud,University,17,30,5,2,2141,9680,0,16.276506305464736,0.0,0
Kothrud,University,18,30,5,0,1675,7979,0,17.14889552238806,0.0,1
Kothrud,University,18,30,5,1,2114,13599,0,23.15818353831599,0.0,0
Kothrud,University,18,30,5,2,2122,9680,0,16.42224316682375,0.0,0
Kothrud,University,19,30,5,0,1568,8057,0,18.498214285714287,0.0,1
Kothrud,University,19,30,5,1,1913,9675,0,18.20700470465238,0.0,0
Kothrud,University,19,30,5,2,2091,13599,0,23.412912482065998,0.0,0
Kothrud,University,20,30,5,0,1349,8057,0,21.50126019273536,0.0,1
Kothrud,University,20,30,5,1,1671,9741,0,20.985996409335726,0.0,0
Kothrud,University,20,30,5,2,1926,13620,0,25.457943925233643,0.0,0
Kothrud,University,21,30,5,0,1133,8057,0,25.60035304501324,0.0,1
Kothrud,University,21,30,5,1,1405,9741,0,24.95914590747331,0.0,0
Kothrud,University,21,30,5,2,1708,13620,0,28.70725995316159,0.0,0
Kothrud,University,22,30,5,0,1066,8057,0,27.209380863039403,0.0,1
Kothrud,University,22,30,5,1,1326,9741,0,26.446153846153845,0.0,0
Kothrud,University,22,30,5,2,1643,13620,0,29.842970176506388,0.0,0
Kothrud,University,23,30,5,0,1066,8057,0,27.209380863039403,0.0,1
Kothrud,University,23,30,5,1,1326,9741,0,26.446153846153845,0.0,0
Kothrud,University,23,30,5,2,1643,13620,0,29.842970176506388,0.0,0
Kothrud,University,6,30,6,0,1105,8057,0,26.249049773755655,0.0,1
Kothrud,University,6,30,6,1,1379,9741,0,25.429731689630167,0.0,0
Kothrud,University,6,30,6,2,1684,13620,0,29.116389548693583,0.0,0
Kothrud,University,7,30,6,0,1233,8057,0,23.524087591240875,0.0,1
Kothrud,University,7,30,6,1,1475,9546,0,23.29871186440678,0.0,0
Kothrud,University,7,30,6,2,1802,13599,0,27.167813540510547,0.0,0
Kothrud,University,8,30,6,0,1403,8057,0,20.673699215965787,0.0,1
Kothrud,University,8,30,6,1,1671,9546,0,20.56588868940754,0.0,0
Kothrud,University,8,30,6,2,1942,13599,0,25.209268795056644,0.0,0
Kothrud,University,9,30,6,0,1496,8057,0,19.388502673796793,0.0,1
Kothrud,University,9,30,6,1,1783,9546,0,19.274032529444757,0.0,0
Kothrud,University,9,30,6,2,1996,13599,0,24.52725450901804,0.0,0
Kothrud,University,10,30,6,0,1582,8057,0,18.334513274336285,0.0,1
Kothrud,University,10,30,6,1,2048,13599,0,23.9044921875,0.0,0
Kothrud,University,10,30,6,2,1907,9526,0,17.98300996329313,0.0,0
Kothrud,University,11,30,6,0,1623,8057,0,17.871349353049908,0.0,1
Kothrud,University,11,30,6,1,2080,13599,0,23.536730769230772,0.0,0
Kothrud,University,11,30,6,2,1987,9526,0,17.258983392048314,0.0,0
Kothrud,University,12,30,6,0,1576,8057,0,18.404314720812184,0.0,1
Kothrud,University,12,30,6,1,2057,13599,0,23.799902771025767,0.0,0
Kothrud,University,12,30,6,2,2028,9675,0,17.174556213017752,0.0,0
Kothrud,University,13,30,6,0,1487,8057,0,19.505850706119706,0.0,1
Kothrud,University,13,30,6,1,1943,13620,0,25.23520329387545,0.0,0
Kothrud,University,13,30,6,2,1934,9741,0,18.132161323681487,0.0,0
Kothrud,University,14,30,6,0,1442,8057,0,20.11456310679612,0.0,1
Kothrud,University,14,30,6,1,1871,13620,0,26.206306787814004,0.0,0
Kothrud,University,14,30,6,2,1895,9741,0,18.50532981530343,0.0,0
Kothrud,University,15,30,6,0,1454,8057,0,19.948555708390646,0.0,1
Kothrud,University,15,30,6,1,1890,13620,0,25.94285714285714,0.0,0
Kothrud,University,15,30,6,2,1842,9546,0,18.656677524429963,0.0,0
Kothrud,University,16,30,6,0,1560,8057,0,18.593076923076925,0.0,1
Kothrud,University,16,30,6,1,2010,13620,0,24.394029850746268,0.0,0
Kothrud,University,16,30,6,2,1970,9546,0,17.444467005076138,0.0,0
Kothrud,University,17,30,6,0,1677,7979,0,17.12844364937388,0.0,1
Kothrud,University,17,30,6,1,2138,13599,0,22.89822263797942,0.0,0
Kothrud,University,17,30,6,2,2100,9572,0,16.409142857142854,0.0,0
Kothrud,University,18,30,6,0,1702,7979,0,16.876850763807283,0.0,1
Kothrud,University,18,30,6,1,2208,13599,0,22.172282608695653,0.0,0
Kothrud,University,18,30,6,2,2197,9680,0,15.861629494765587,0.0,0
Kothrud,University,19,30,6,0,1571,8057,0,18.462889879057926,0.0,1
Kothrud,University,19,30,6,1,1975,9675,0,17.63544303797468,0.0,0
Kothrud,University,19,30,6,2,2144,13599,0,22.83414179104478,0.0,0
Kothrud,University,20,30,6,0,1347,8057,0,21.533184855233856,0.0,1
Kothrud,University,20,30,6,1,1682,9741,0,20.848751486325803,0.0,0
Kothrud,University,20,30,6,2,1933,13620,0,25.365752715985515,0.0,0
Kothrud,University,21,30,6,0,1133,8057,0,25.60035304501324,0.0,1
Kothrud,University,21,30,6,1,1405,9741,0,24.95914590747331,0.0,0
Kothrud,University,21,30,6,2,1707,13620,0,28.724077328646747,0.0,0
Kothrud,University,22,30,6,0,1066,8057,0,27.209380863039403,0.0,1
Kothrud,University,22,30,6,1,1326,9741,0,26.446153846153845,0.0,0
Kothrud,University,22,30,6,2,1643,13620,0,29.842970176506388,0.0,0
Kothrud,University,23,30,6,0,1066,8057,0,27.209380863039403,0.0,1
Kothrud,University,23,30,6,1,1326,9741,0,26.446153846153845,0.0,0
Kothrud,University,23,30,6,2,1643,13620,0,29.842970176506388,0.0,0
Kothrud,University,6,30,0,0,1109,8057,0,26.154373309287646,0.0,1
Kothrud,University,6,30,0,1,1384,9741,0,25.3378612716763,0.0,0
Kothrud,University,6,30,0,2,1688,13620,0,29.047393364928908,0.0,0
Kothrud,University,7,30,0,0,1237,8057,0,23.4480194017785,0.0,1
Kothrud,University,7,30,0,1,1475,9546,0,23.29871186440678,0.0,0
Kothrud,University,7,30,0,2,1795,13620,0,27.315877437325902,0.0,0
Kothrud,University,8,30,0,0,1392,8057,0,20.837068965517243,0.0,1
Kothrud,University,8,30,0,1,1657,9546,0,20.739649969824985,0.0,0
Kothrud,University,8,30,0,2,1917,13599,0,25.538028169014087,0.0,0
Kothrud,University,9,30,0,0,1471,8057,0,19.718014955812375,0.0,1
Kothrud,University,9,30,0,1,1759,9546,0,19.537009664582147,0.0,0
Kothrud,University,9,30,0,2,1967,13599,0,24.888866293848498,0.0,0
Kothrud,University,10,30,0,0,1547,8057,0,18.749321266968327,0.0,1
Kothrud,University,10,30,0,1,2015,13599,0,24.295980148883373,0.0,0
Kothrud,University,10,30,0,2,1882,9526,0,18.221891604675875,0.0,0
Kothrud,University,11,30,0,0,1592,8057,0,18.219346733668342,0.0,1
Kothrud,University,11,30,0,1,2051,13599,0,23.869527059970746,0.0,0
Kothrud,University,11,30,0,2,2061,9654,0,16.862882096069868,0.0,0
Kothrud,University,12,30,0,0,1562,8057,0,18.569270166453265,0.0,1
Kothrud,University,12,30,0,1,2053,13620,0,23.88309790550414,0.0,0
Kothrud,University,12,30,0,2,2022,9675,0,17.22551928783383,0.0,0
Kothrud,University,13,30,0,0,1477,8057,0,19.637914691943127,0.0,1
Kothrud,University,13,30,0,1,1939,13620,0,25.287261474987105,0.0,0
Kothrud,University,13,30,0,2,1952,9675,0,17.84323770491803,0.0,0
Kothrud,University,14,30,0,0,1428,8057,0,20.311764705882354,0.0,1
Kothrud,University,14,30,0,1,1864,13620,0,26.304721030042916,0.0,0
Kothrud,University,14,30,0,2,1825,9546,0,18.830465753424658,0.0,0
Kothrud,University,15,30,0,0,1429,8057,0,20.297550734779566,0.0,1
Kothrud,University,15,30,0,1,1863,13620,0,26.318840579710145,0.0,0
Kothrud,University,15,30,0,2,1833,9546,0,18.748281505728315,0.0,0
Kothrud,University,16,30,0,0,1528,8057,0,18.982460732984293,0.0,1
Kothrud,University,16,30,0,1,1950,13599,0,25.105846153846155,0.0,0
Kothrud,University,16,30,0,2,1945,9546,0,17.668688946015426,0.0,0
Kothrud,University,17,30,0,0,1639,7979,0,17.52556436851739,0.0,1
Kothrud,University,17,30,0,1,2067,13599,0,23.68476052249637,0.0,0
Kothrud,University,17,30,0,2,2075,9551,0,16.570409638554217,0.0,0
Kothrud,University,18,30,0,0,1670,7979,0,17.200239520958082,0.0,1
Kothrud,University,18,30,0,1,2144,13599,0,22.83414179104478,0.0,0
Kothrud,University,18,30,0,2,2146,9680,0,16.2385834109972,0.0,0
Kothrud,University,19,30,0,0,1562,8057,0,18.569270166453265,0.0,1
Kothrud,University,19,30,0,1,1957,9675,0,17.797649463464488,0.0,0
Kothrud,University,19,30,0,2,2115,13599,0,23.14723404255319,0.0,0
Kothrud,University,20,30,0,0,1344,8057,0,21.58125,0.0,1
Kothrud,University,20,30,0,1,1693,9741,0,20.713290017720023,0.0,0
Kothrud,University,20,30,0,2,1931,13620,0,25.39202485758674,0.0,0
Kothrud,University,21,30,0,0,1132,8057,0,25.622968197879857,0.0,1
Kothrud,University,21,30,0,1,1409,9741,0,24.888289567068842,0.0,0
Kothrud,University,21,30,0,2,1707,13620,0,28.724077328646747,0.0,0
Kothrud,University,22,30,0,0,1066,8057,0,27.209380863039403,0.0,1
Kothrud,University,22,30,0,1,1326,9741,0,26.446153846153845,0.0,0
Kothrud,University,22,30,0,2,1643,13620,0,29.842970176506388,0.0,0
Kothrud,University,23,30,0,0,1066,8057,0,27.209380863039403,0.0,1
Kothrud,University,23,30,0,1,1326,9741,0,26.446153846153845,0.0,0
Kothrud,University,23,30,0,2,1643,13620,0,29.842970176506388,0.0,0
Kothrud,University,6,30,1,0,1099,8057,0,26.392356687898094,0.0,1
Kothrud,University,6,30,1,1,1373,9741,0,25.540859431900945,0.0,0
Kothrud,University,6,30,1,2,1679,13620,0,29.203097081596184,0.0,0
Kothrud,University,7,30,1,0,1216,8057,0,23.85296052631579,0.0,1
Kothrud,University,7,30,1,1,1447,9546,0,23.74955079474775,0.0,0
Kothrud,University,7,30,1,2,1774,13620,0,27.63923337091319,0.0,0
Kothrud,University,8,30,1,0,1380,8057,0,21.018260869565218,0.0,1
Kothrud,University,8,30,1,1,1632,9546,0,21.05735294117647,0.0,0
Kothrud,University,8,30,1,2,1895,13599,0,25.834511873350923,0.0,0
Kothrud,University,9,30,1,0,1463,8057,0,19.825837320574163,0.0,1
Kothrud,University,9,30,1,1,1743,9546,0,19.716351118760755,0.0,0
Kothrud,University,9,30,1,2,1936,13599,0,25.287396694214877,0.0,0
Kothrud,University,10,30,1,0,1544,8057,0,18.785751295336787,0.0,1
Kothrud,University,10,30,1,1,1978,13599,0,24.750455005055613,0.0,0
Kothrud,University,10,30,1,2,1866,9546,0,18.416720257234726,0.0,0
Kothrud,University,11,30,1,0,1598,8057,0,18.150938673341678,0.0,1
Kothrud,University,11,30,1,1,2021,13599,0,24.22384957941613,0.0,0
Kothrud,University,11,30,1,2,2048,9675,0,17.0068359375,0.0,0
Kothrud,University,12,30,1,0,1575,8057,0,18.416,0.0,1
Kothrud,University,12,30,1,1,2032,13620,0,24.12992125984252,0.0,0
Kothrud,University,12,30,1,2,2018,9675,0,17.25966303270565,0.0,0
Kothrud,University,13,30,1,0,1484,8057,0,19.545283018867927,0.0,1
Kothrud,University,13,30,1,1,1940,13620,0,25.27422680412371,0.0,0
Kothrud,University,13,30,1,2,1936,9675,0,17.990702479338843,0.0,0
Kothrud,University,14,30,1,0,1416,8057,0,20.483898305084747,0.0,1
Kothrud,University,14,30,1,1,1865,13620,0,26.29061662198391,0.0,0
Kothrud,University,14,30,1,2,1891,9741,0,18.544473823373878,0.0,0
Kothrud,University,15,30,1,0,1421,8057,0,20.411822660098526,0.0,1
Kothrud,University,15,30,1,1,1868,13620,0,26.248394004282655,0.0,0
Kothrud,University,15,30,1,2,1823,9546,0,18.85112452002194,0.0,0
Kothrud,University,16,30,1,0,1534,8057,0,18.908213820078227,0.0,1
Kothrud,University,16,30,1,1,1974,13620,0,24.838905775075986,0.0,0
Kothrud,University,16,30,1,2,1946,9546,0,17.659609455292905,0.0,0
Kothrud,University,17,30,1,0,1677,8057,0,17.295885509839,0.0,1
Kothrud,University,17,30,1,1,2090,13599,0,23.424114832535885,0.0,0
Kothrud,University,17,30,1,2,2083,9551,0,16.50676908305329,0.0,0
Kothrud,University,18,30,1,0,1702,7979,0,16.876850763807283,0.0,1
Kothrud,University,18,30,1,1,2155,13599,0,22.717587006960557,0.0,0
Kothrud,University,18,30,1,2,2171,9680,0,16.05158912943344,0.0,0
Kothrud,University,19,30,1,0,1589,8057,0,18.253744493392073,0.0,1
Kothrud,University,19,30,1,1,1988,9675,0,17.52012072434608,0.0,0
Kothrud,University,19,30,1,2,2108,13599,0,23.224098671726754,0.0,0
Kothrud,University,20,30,1,0,1361,8057,0,21.311682586333582,0.0,1
Kothrud,University,20,30,1,1,1709,9741,0,20.5193680514921,0.0,0
Kothrud,University,20,30,1,2,1926,13620,0,25.457943925233643,0.0,0
Kothrud,University,21,30,1,0,1134,8057,0,25.57777777777778,0.0,1
Kothrud,University,21,30,1,1,1409,9741,0,24.888289567068842,0.0,0
Kothrud,University,21,30,1,2,1705,13620,0,28.757771260997067,0.0,0
Kothrud,University,22,30,1,0,1066,8057,0,27.209380863039403,0.0,1
Kothrud,University,22,30,1,1,1326,9741,0,26.446153846153845,0.0,0
Kothrud,University,22,30,1,2,1643,13620,0,29.842970176506388,0.0,0
Kothrud,University,23,30,1,0,1066,8057,0,27.209380863039403,0.0,1
Kothrud,University,23,30,1,1,1326,9741,0,26.446153846153845,0.0,0
Kothrud,University,23,30,1,2,1643,13620,0,29.842970176506388,0.0,0
Kothrud,University,6,30,2,0,1100,8057,0,26.368363636363636,0.0,1
Kothrud,University,6,30,2,1,1374,9741,0,25.522270742358078,0.0,0
Kothrud,University,6,30,2,2,1679,13620,0,29.203097081596184,0.0,0
Kothrud,University,7,30,2,0,1217,8057,0,23.833360723089566,0.0,1
Kothrud,University,7,30,2,1,1454,9546,0,23.635213204951853,0.0,0
Kothrud,University,7,30,2,2,1775,13599,0,27.58107042253521,0.0,0
Kothrud,University,8,30,2,0,1368,8057,0,21.20263157894737,0.0,1
Kothrud,University,8,30,2,1,1633,9546,0,21.044458052663806,0.0,0
Kothrud,University,8,30,2,2,1890,13599,0,25.902857142857144,0.0,0
Kothrud,University,9,30,2,0,1445,8057,0,20.07280276816609,0.0,1
Kothrud,University,9,30,2,1,1741,9546,0,19.739000574382537,0.0,0
Kothrud,University,9,30,2,2,1938,13599,0,25.261300309597523,0.0,0
Kothrud,University,10,30,2,0,1525,8057,0,19.019803278688524,0.0,1
Kothrud,University,10,30,2,1,1984,13599,0,24.675604838709678,0.0,0
Kothrud,University,10,30,2,2,1869,9526,0,18.34863563402889,0.0,0
Kothrud,University,11,30,2,0,1579,8057,0,18.369347688410386,0.0,1
Kothrud,University,11,30,2,1,2030,13599,0,24.116453201970444,0.0,0
Kothrud,University,11,30,2,2,1962,9526,0,17.478899082568805,0.0,0
Kothrud,University,12,30,2,0,1562,8057,0,18.569270166453265,0.0,1
Kothrud,University,12,30,2,1,2032,13599,0,24.092716535433073,0.0,0
Kothrud,University,12,30,2,2,2022,9675,0,17.22551928783383,0.0,0
Kothrud,University,13,30,2,0,1486,8057,0,19.518977119784658,0.0,1
Kothrud,University,13,30,2,1,1956,13620,0,25.067484662576685,0.0,0
Kothrud,University,13,30,2,2,1941,9675,0,17.94435857805255,0.0,0
Kothrud,University,14,30,2,0,1447,8057,0,20.045058742225294,0.0,1
Kothrud,University,14,30,2,1,1889,13620,0,25.95659078877713,0.0,0
Kothrud,University,14,30,2,2,1915,9741,0,18.31206266318538,0.0,0
Kothrud,University,15,30,2,0,1459,8057,0,19.88019191226868,0.0,1
Kothrud,University,15,30,2,1,1899,13620,0,25.819905213270143,0.0,0
Kothrud,University,15,30,2,2,1944,9741,0,18.038888888888888,0.0,0
Kothrud,University,16,30,2,0,1554,8057,0,18.664864864864867,0.0,1
Kothrud,University,16,30,2,1,1987,13599,0,24.63834927025667,0.0,0
Kothrud,University,16,30,2,2,1974,9546,0,17.409118541033433,0.0,0
Kothrud,University,17,30,2,0,1664,8036,0,17.385576923076922,0.0,1
Kothrud,University,17,30,2,1,2110,13599,0,23.202085308056873,0.0,0
Kothrud,University,17,30,2,2,2084,9551,0,16.498848368522072,0.0,0
Kothrud,University,18,30,2,0,1670,7958,0,17.154970059880238,0.0,1
Kothrud,University,18,30,2,1,2181,13599,0,22.446767537826684,0.0,0
Kothrud,University,18,30,2,2,2072,9551,0,16.594401544401542,0.0,0
Kothrud,University,19,30,2,0,1565,8057,0,18.533674121405753,0.0,1
Kothrud,University,19,30,2,1,1890,9546,0,18.18285714285714,0.0,0
Kothrud,University,19,30,2,2,2130,13599,0,22.984225352112677,0.0,0
Kothrud,University,20,30,2,0,1351,8057,0,21.46943005181347,0.0,1
Kothrud,University,20,30,2,1,1616,9546,0,21.265841584158416,0.0,0
Kothrud,University,20,30,2,2,1940,13620,0,25.27422680412371,0.0,0
Kothrud,University,21,30,2,0,1133,8057,0,25.60035304501324,0.0,1
Kothrud,University,21,30,2,1,1410,9741,0,24.87063829787234,0.0,0
Kothrud,University,21,30,2,2,1709,13620,0,28.690462258630777,0.0,0
Kothrud,University,22,30,2,0,1066,8057,0,27.209380863039403,0.0,1
Kothrud,University,22,30,2,1,1326,9741,0,26.446153846153845,0.0,0
Kothrud,University,22,30,2,2,1643,13620,0,29.842970176506388,0.0,0
Kothrud,University,23,30,2,0,1066,8057,0,27.209380863039403,0.0,1
Kothrud,University,23,30,2,1,1326,9741,0,26.446153846153845,0.0,0
Kothrud,University,23,30,2,2,1643,13620,0,29.842970176506388,0.0,0
Kothrud,University,6,30,3,0,1093,8057,0,26.537236962488564,0.0,1
Kothrud,University,6,30,3,1,1365,9741,0,25.69054945054945,0.0,0
Kothrud,University,6,30,3,2,1678,13620,0,29.220500595947556,0.0,0
Kothrud,University,7,30,3,0,1154,8057,0,25.134488734835358,0.0,1
Kothrud,University,7,30,3,1,1388,9546,0,24.75907780979827,0.0,0
Kothrud,University,7,30,3,2,1734,13620,0,28.276816608996537,0.0,0
Kothrud,University,8,30,3,0,1248,8057,0,23.241346153846155,0.0,1
Kothrud,University,8,30,3,1,1526,9546,0,22.52005242463958,0.0,0
Kothrud,University,8,30,3,2,1827,13620,0,26.83743842364532,0.0,0
Kothrud,University,9,30,3,0,1326,8057,0,21.87420814479638,0.0,1
Kothrud,University,9,30,3,1,1642,9546,0,20.929110840438486,0.0,0
Kothrud,University,9,30,3,2,1889,13620,0,25.95659078877713,0.0,0
Kothrud,University,10,30,3,0,1416,8057,0,20.483898305084747,0.0,1
Kothrud,University,10,30,3,1,1778,9546,0,19.328233970753654,0.0,0
Kothrud,University,10,30,3,2,1956,13599,0,25.02883435582822,0.0,0
Kothrud,University,11,30,3,0,1516,8057,0,19.132717678100263,0.0,1
Kothrud,University,11,30,3,1,2029,13620,0,24.165598817151306,0.0,0
Kothrud,University,11,30,3,2,1920,9546,0,17.89875,0.0,0
Kothrud,University,12,30,3,0,1558,8057,0,18.61694480102696,0.0,1
Kothrud,University,12,30,3,1,2053,13620,0,23.88309790550414,0.0,0
Kothrud,University,12,30,3,2,1971,9546,0,17.435616438356163,0.0,0
Kothrud,University,13,30,3,0,1561,8057,0,18.581165919282512,0.0,1
Kothrud,University,13,30,3,1,2022,13599,0,24.21186943620178,0.0,0
Kothrud,University,13,30,3,2,1970,9546,0,17.444467005076138,0.0,0
Kothrud,University,14,30,3,0,1560,8057,0,18.593076923076925,0.0,1
Kothrud,University,14,30,3,1,1991,13599,0,24.588849824208943,0.0,0
Kothrud,University,14,30,3,2,1972,9546,0,17.42677484787018,0.0,0
Kothrud,University,15,30,3,0,1573,8057,0,18.43941513032422,0.0,1
Kothrud,University,15,30,3,1,1991,13599,0,24.588849824208943,0.0,0
Kothrud,University,15,30,3,2,1983,9546,0,17.330105900151285,0.0,0
Kothrud,University,16,30,3,0,1624,8057,0,17.860344827586207,0.0,1
Kothrud,University,16,30,3,1,2038,13599,0,24.021786064769383,0.0,0
Kothrud,University,16,30,3,2,2042,9546,0,16.829382957884427,0.0,0
Kothrud,University,17,30,3,0,1664,8057,0,17.431009615384617,0.0,1
Kothrud,University,17,30,3,1,2091,13599,0,23.412912482065998,0.0,0
Kothrud,University,17,30,3,2,2077,9546,0,16.54578719306692,0.0,0
Kothrud,University,18,30,3,0,1626,8057,0,17.83837638376384,0.0,1
Kothrud,University,18,30,3,1,2114,13599,0,23.15818353831599,0.0,0
Kothrud,University,18,30,3,2,2105,9675,0,16.546318289786225,0.0,0
Kothrud,University,19,30,3,0,1507,8057,0,19.24698075646981,0.0,1
Kothrud,University,19,30,3,1,1910,9675,0,18.23560209424084,0.0,0
Kothrud,University,19,30,3,2,2071,13599,0,23.639014968614198,0.0,0
Kothrud,University,20,30,3,0,1348,8057,0,21.517210682492582,0.0,1
Kothrud,University,20,30,3,1,1620,9546,0,21.21333333333333,0.0,0
Kothrud,University,20,30,3,2,1930,13620,0,25.405181347150258,0.0,0
Kothrud,University,21,30,3,0,1137,8057,0,25.510290237467018,0.0,1
Kothrud,University,21,30,3,1,1416,9741,0,24.765254237288136,0.0,0
Kothrud,University,21,30,3,2,1711,13620,0,28.656925774400932,0.0,0
Kothrud,University,22,30,3,0,1066,8057,0,27.209380863039403,0.0,1
Kothrud,University,22,30,3,1,1326,9741,0,26.446153846153845,0.0,0
Kothrud,University,22,30,3,2,1642,13620,0,29.86114494518879,0.0,0
Kothrud,University,23,30,3,0,1066,8057,0,27.209380863039403,0.0,1
Kothrud,University,23,30,3,1,1326,9741,0,26.446153846153845,0.0,0
Kothrud,University,23,30,3,2,1642,13620,0,29.86114494518879,0.0,0
Kothrud,University,6,30,4,0,1086,8057,0,26.70828729281768,0.0,1
